State,District,Date,Volumetric Soil Moisture (in %),wkt_geom,ndvi_value,Area,Risk Factor_x,slope_value,Risk Factor_y,Classes,Area Sq. Km,ANNUAL_x,ANNUAL_y,Risk Factor_z
Kerala,Wayanad,2020-11,24.32,Point (76.0035 11.6045),2200.0,kunhome,0,865.0,0,Plantation,15.7,836.5,2841.2,1
Kerala,Wayanad,2020-12,21.9,Point (76.0040 11.6050),2192.0,kunhome,0,848.0,0,Evergreen forest,15.75,506.0,3319.1,1
Kerala,Wayanad,2021-01,23.17,Point (76.0030 11.6030),2178.0,kunhome,0,851.0,0,Deciduous forest,15.8,855.0,3029.9,1
Kerala,Wayanad,2021-02,18.31,Point (76.0025 11.6060),2186.0,kunhome,0,859.0,0,Degraded / Scrub Forest,15.85,3124.3,2930.5,0
Kerala,Wayanad,2021-03,20.04,Point (76.0015 11.6040),2194.0,kunhome,0,862.0,0,Littoral swamp,15.9,708.4,3384.1,1
Kerala,Wayanad,2021-04,23.48,Point (76.0000 11.6070),2189.0,kunhome,0,855.0,0,Grassland,15.95,925.9,2835.1,1
Kerala,Wayanad,2021-05,26.31,Point (76.0045 11.6065),2203.0,kunhome,0,843.0,0,Shifting cultivation,16.0,2705.6,2290.0,1
Kerala,Wayanad,2021-06,26.97,Point (76.0050 11.6055),2172.0,kunhome,0,850.0,0,Wasteland,16.05,1715.3,2491.7,1
Kerala,Wayanad,2021-07,28.82,Point (76.0060 11.6040),2183.0,kunhome,0,857.0,0,Rann,16.1,3079.9,3063.1,0
Kerala,Wayanad,2021-08,28.72,Point (76.0070 11.6035),2191.0,kunhome,0,852.0,0,Waterbodies max,16.15,2396.1,1803.2,1
Kerala,Wayanad,2021-09,27.01,Point (76.0130 11.6075),2205.0,kunhome,0,861.0,0,Waterbodies min,16.2,3114.0,3302.5,0
Kerala,Wayanad,2021-10,29.34,Point (76.0120 11.6085),2169.0,kunhome,0,844.0,0,Snow cover,16.25,2810.9,3621.6,1
Kerala,Wayanad,2021-12,21.85,Point (76.0042 11.6080),2195.0,kunhome,0,856.0,0,Mining,16.3,3270.9,2958.4,0
Kerala,Wayanad,2022-01,17.16,Point (76.0055 11.6075),2181.0,kunhome,0,854.0,0,Evergreen/Semi evergreen,16.35,1395.7,3253.1,1
Kerala,Wayanad,2022-02,15.63,Point (76.0048 11.6090),2201.0,kunhome,0,858.0,0,Forest Plantation,16.4,1516.9,2841.2,1
Kerala,Wayanad,2022-03,18.31,Point (76.0065 11.6085),2177.0,kunhome,0,849.0,0,Kharif crop,15.171968,1387.3,3319.1,1
Kerala,Wayanad,2022-04,25.34,Point (76.0075 11.6070),2182.0,kunhome,0,863.0,0,Rabi crop,14.601216,1206.5,3029.9,1
Kerala,Wayanad,2022-05,26.79,Point (76.0080 11.6060),2194.0,kunhome,0,846.0,0,Zaid crop,15.902656,936.0,2930.5,1
Kerala,Wayanad,2022-06,26.19,Point (76.0090 11.6050),2204.0,kunhome,0,859.0,0,Double / Triple Crop,14.8,875.3,3384.1,1
Kerala,Wayanad,2022-07,29.32,Point (76.0078 11.6045),2173.0,kunhome,0,864.0,0,Current fallow,15.0,1474.6,2835.1,1
Kerala,Wayanad,2022-08,29.37,Point (76.0100 11.6035),2187.0,kunhome,0,850.0,0,Plantation,14.65,541.4,2290.0,1
Kerala,Wayanad,2022-09,26.45,Point (76.0085 11.6020),2193.0,kunhome,0,847.0,0,Evergreen forest,15.3,566.0,2491.7,1
Kerala,Wayanad,2022-10,25.91,Point (76.0105 11.6100),2202.0,kunhome,0,855.0,0,Deciduous forest,14.4,1263.6,3063.1,1
Kerala,Wayanad,2022-11,22.89,Point (76.0035 11.6045),2171.0,kunhome,0,852.0,0,Degraded / Scrub Forest,15.4,1066.6,1803.2,1
Kerala,Wayanad,2022-12,22.7,Point (76.0040 11.6050),2184.0,kunhome,0,862.0,0,Littoral swamp,14.75,267.2,3302.5,1
Kerala,Wayanad,2023-01,18.52,Point (76.0030 11.6030),2190.0,kunhome,0,859.0,0,Grassland,15.2,701.7,3621.6,1
Kerala,Wayanad,2023-02,16.6,Point (76.0025 11.6060),2196.0,kunhome,0,843.0,0,Shifting cultivation,14.9,829.3,2958.4,1
Kerala,Wayanad,2023-03,17.67,Point (76.0015 11.6040),2180.0,kunhome,0,861.0,0,Wasteland,15.1,1155.4,3253.1,1
Kerala,Wayanad,2023-04,20.61,Point (76.0000 11.6070),2206.0,kunhome,0,858.0,0,Rann,14.6,770.9,2841.2,1
Kerala,Wayanad,2023-05,25.13,Point (76.0045 11.6065),2192.0,kunhome,0,844.0,0,Waterbodies max,15.35,412.5,3319.1,1
Kerala,Wayanad,2023-06,25.03,Point (76.0050 11.6055),2179.0,kunhome,0,847.0,0,Waterbodies min,14.5,2509.0,3029.9,1
Kerala,Wayanad,2023-07,28.67,Point (76.0060 11.6040),2185.0,kunhome,0,863.0,0,Snow cover,15.5,683.4,2930.5,1
Kerala,Wayanad,2023-08,24.74,Point (76.0070 11.6035),2198.0,kunhome,0,856.0,0,Mining,14.3,546.0,3384.1,1
Kerala,Wayanad,2023-09,25.75,Point (76.0038 11.6028),2200.0,kunhome,0,850.0,0,Evergreen/Semi evergreen,15.6,807.8,2835.1,1
Kerala,Wayanad,2023-10,25.18,Point (76.0022 11.6052),2168.0,kunhome,0,852.0,0,Forest Plantation,14.2,1374.0,2290.0,1
Kerala,Wayanad,2023-11,25.3,Point (76.0012 11.6035),2176.0,kunhome,0,858.0,0,Kharif crop,15.0,850.6,2491.7,1
Kerala,Wayanad,2023-12,20.8,Point (76.0030 11.6065),2183.0,kunhome,0,860.0,0,Rabi crop,14.9,711.1,3063.1,1
Kerala,Wayanad,2024-01,20.86,Point (76.0041 11.6072),2197.0,kunhome,0,845.0,0,Zaid crop,15.7,608.0,1803.2,1
Kerala,Wayanad,2024-02,16.99,Point (76.0056 11.6048),2174.0,kunhome,0,853.0,0,Double / Triple Crop,14.8,716.2,3302.5,1
Kerala,Wayanad,2024-03,15.56,Point (76.0068 11.6053),2182.0,kunhome,0,848.0,0,Current fallow,14.3,2896.6,3621.6,1
Kerala,Wayanad,2024-04,18.67,Point (76.0075 11.6069),2191.0,kunhome,0,859.0,0,Plantation,15.35,628.6,2958.4,1
Kerala,Wayanad,2024-05,25.82,Point (76.0081 11.6042),2204.0,kunhome,0,862.0,0,Evergreen forest,14.3,872.6,3253.1,1
Kerala,Wayanad,2024-06,27.62,Point (76.0090 11.6020),2179.0,kunhome,0,855.0,0,Deciduous forest,14.6,2334.8,2841.2,1
Kerala,Wayanad,2024-07,29.71,Point (76.0075 11.6080),2189.0,kunhome,0,844.0,0,Degraded / Scrub Forest,14.601216,1124.5,3319.1,1
Kerala,Wayanad,2024-08,30.0, Point (76.0085 11.6075),2193.0,kunhome,0,858.0,0,Littoral swamp,16.35,2722.0,3029.9,1
Kerala,Wayanad,2024-09,24.22, Point (76.0095 11.6090) ,2205.0,kunhome,0,846.0,0,Grassland,16.0,2334.8,2930.5,1
Tamil Nadu,Nilgiris,2024-01,29.79,Point (76.700158 11.349782),2414.8,Ooty,0,835.0,0,Evergreen forest,15.17,3275.1,2841.2,0
Tamil Nadu,Nilgiris,2024-02,24.82,Point (76.713894 11.363172),2291.7,Ooty,0,836.0,0,Plantation,14.6,3354.3,3319.1,0
Tamil Nadu,Nilgiris,2024-03,29.08,Point (76.735984 11.372891),2133.8,Glenmorgan,0,836.0,0,Evergreen/Semi-evergreen,15.9,2956.7,3029.9,1
Tamil Nadu,Nilgiris,2024-04,24.74,Point (76.762381 11.388372),2189.1,Thuneri,0,837.0,0,Deciduous forest,14.9,2609.4,2930.5,1
Tamil Nadu,Nilgiris,2024-05,23.71,Point (76.780429 11.400273),2067.5,Naduvattam,0,838.0,0,Deciduous forest,15.25,2683.2,3384.1,1
Tamil Nadu,Coonoor,2024-06,20.26,Point (76.712389 11.342761),2118.0,Aravankadu,0,836.0,0,Shifting cultivation,15.4,1214.0,2835.1,1
Tamil Nadu,Coonoor,2024-07,16.16,Point (76.728492 11.356894),2257.1,Lovedale,0,834.0,0,Kharif crop,14.75,1396.3,2290.0,1
Tamil Nadu,Coonoor,2024-08,27.53,Point (76.754891 11.369182),2583.6,Fern Hill,1,834.0,0,Plantation,15.0,1071.6,2491.7,1
Tamil Nadu,Coonoor,2024-09,22.41,Point (76.719384 11.342871),2414.8,Ketti,0,834.0,0,Grassland,15.2,849.4,3063.1,1
Tamil Nadu,Coonoor,2024-10,21.92,Point (76.739285 11.381938),2583.6,Ooty,1,836.0,0,Plantation,15.1,752.6,1803.2,1
Tamil Nadu,Nilgiris,2024-01,25.03,Point (76.813892 11.411937),2414.8,Coonoor,0,838.0,0,Waterbodies max,14.85,724.9,3302.5,1
Tamil Nadu,Nilgiris,2024-02,24.68,Point (76.827834 11.423981),2291.7,Sim's Park,0,843.0,0,Waterbodies min,14.95,1171.4,3621.6,1
Tamil Nadu,Nilgiris,2024-03,23.19,Point (76.839921 11.433562),2133.8,Wellington,0,846.0,0,Waterbodies max,15.0,333.4,2958.4,1
Tamil Nadu,Nilgiris,2024-04,21.74,Point (76.856183 11.450182),2189.1,Kattery,0,848.0,0,Deciduous forest,15.1,499.5,3253.1,1
Tamil Nadu,Nilgiris,2024-05,22.12,Point (76.871392 11.465238),2067.5,Bandishola,0,853.0,0,Mining,15.2,3275.1,2841.2,0
Tamil Nadu,Nilgiris,2024-06,23.27,Point (76.882348 11.473981),2118.0,Halakkarai,0,858.0,0,Deciduous forest,15.3,3354.3,3319.1,0
Tamil Nadu,Nilgiris,2024-07,24.15,Point (76.899832 11.491928),2257.1,Mettupalayam,0,863.0,0,Wasteland,15.0,2956.7,3029.9,1
Tamil Nadu,Nilgiris,2024-08,20.35,Point (76.910243 11.503912),2583.6,Kallar,1,864.0,0,Grassland,14.9,2609.4,2930.5,1
Tamil Nadu,Nilgiris,2024-09,26.91,Point (76.927812 11.517982),2414.8,Marapalam,0,836.0,0,Kharif crop,15.1,2683.2,3384.1,1
Tamil Nadu,Nilgiris,2024-10,27.5,Point (76.940281 11.528391),2291.7,Nellithorai,0,835.0,0,Rabi crop,15.25,1214.0,2835.1,1
Tamil Nadu,Nilgiris,2024-11,28.62,Point (76.957318 11.543291),2133.8,Thengumarahada,0,834.0,0,Plantation,15.3,1396.3,2290.0,1
Tamil Nadu,Nilgiris,2024-12,27.28,Point (76.971239 11.556291),2189.1,Masinagudi,0,836.0,0,Evergreen forest,15.5,1071.6,2491.7,1
Tamil Nadu,Coonoor,2024-01,22.83,Point (76.893124 11.482291),2067.5,Kotagiri,0,837.0,0,Kharif crop,14.8,849.4,3063.1,1
Tamil Nadu,Coonoor,2024-02,24.59,Point (76.872394 11.465983),2118.0,Burliar,0,838.0,0,Rabi crop,14.75,752.6,1803.2,1
Tamil Nadu,Coonoor,2024-03,23.67,Point (76.859283 11.453729),2257.1,Adikaratti,0,839.0,0,Degraded / Scrub Forest,14.9,724.9,3302.5,1
Tamil Nadu,Coonoor,2024-04,22.05,Point (76.843728 11.440127),2583.6,Thiruchikadi,1,840.0,0,Shifting cultivation,15.1,1171.4,3621.6,1
Tamil Nadu,Coonoor,2024-05,25.92,Point (76.827394 11.426983),2414.8,Alwarpet,0,842.0,0,Rabi crop,15.0,333.4,2958.4,1
Tamil Nadu,Coonoor,2024-06,24.1,Point (76.812937 11.415839),2291.7,Ketty Valley,0,843.0,0,Deciduous forest,14.85,499.5,3253.1,1
Tamil Nadu,Coonoor,2024-07,22.37,Point (76.799821 11.403718),2133.8,Gudalur,0,846.0,0,Plantation,15.2,3275.1,2841.2,0
Tamil Nadu,Coonoor,2024-08,21.45,Point (76.786193 11.392178),2189.1,Emerald,0,848.0,0,Grassland,14.95,3354.3,3319.1,0
Tamil Nadu,Coonoor,2024-09,25.84,Point (76.771293 11.380382),2067.5,Avalanche,0,852.0,0,Kharif crop,15.1,2956.7,3029.9,1
Tamil Nadu,Coonoor,2024-10,24.68,Point (76.757382 11.367192),2118.0,Porthimund,0,854.0,0,Deciduous forest,15.0,2609.4,2930.5,1
Tamil Nadu,Coonoor,2024-11,23.8,Point (76.744839 11.355391),2257.1,Kundah,0,855.0,0,Wasteland,15.2,2683.2,3384.1,1
Tamil Nadu,Coonoor,2024-12,21.53,Point (76.730291 11.342193),2583.6,Upper Bhavani,1,857.0,0,Shifting cultivation,15.0,1214.0,2835.1,1
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
,,,,,,,0,,0,,,,,0
