State,District,Date,Volumetric Soil Moisture (in %),wkt_geom,ndvi_value,Area,Risk Factor_x,slope_value,Risk Factor_y,Classes,Area Sq. Km,ANNUAL_x,ANNUAL_y,Risk Factor_z
Kerala,Wayanad,2024-04-10,10.94,Point (76.006518 11.510365),2191.87,Sulthan Bathery,0,876,0,Built up,74.51,3427.36,3166.62,0
Kerala,Wayanad,2024-04-11,29.09,Point (75.967321 11.526883),2323.37,Thirunelly,0,772,1,Built up,8.59,2865.89,2619.56,1
Kerala,Wayanad,2024-04-12,19.43,Point (75.912675 11.697992),2226.66,Panamaram,0,787,1,Rabi crop,87.39,2818.05,3072.64,1
Kerala,Wayanad,2024-04-13,25.26,Point (75.964471 11.661975),2355.0,Ambalavayal,0,777,1,Double / Triple Crop,82.98,3249.43,2756.74,0
Kerala,Wayanad,2024-04-14,37.23,Point (75.950928 11.636301),2069.42,Thirunelly,0,770,1,Kharif crop,22.39,2931.11,3304.1,1
Kerala,Wayanad,2024-04-15,17.48,Point (76.052046 11.619128),2519.06,Panamaram,1,856,0,Rabi crop,81.12,2587.55,2925.94,1
Kerala,Wayanad,2024-04-16,22.31,Point (75.994315 11.582368),2067.61,Ambalavayal,0,895,0,Zaid crop,78.85,2782.8,3494.68,1
Kerala,Wayanad,2024-04-17,32.67,Point (75.969774 11.685906),2800.36,Kalpetta,1,848,0,Zaid crop,63.59,2918.58,2592.5,1
Kerala,Wayanad,2024-04-18,16.86,Point (76.066124 11.693005),2233.71,Mananthavady,0,868,0,Built up,37.98,2792.52,3280.35,1
Kerala,Wayanad,2024-04-19,12.31,Point (75.924859 11.646173),2540.01,Kalpetta,1,822,0,Zaid crop,27.88,2832.21,3173.7,1
Kerala,Wayanad,2024-04-20,18.69,Point (76.087668 11.536247),2880.08,Kalpetta,1,871,0,Rabi crop,23.95,2793.78,3267.5,1
Kerala,Wayanad,2024-04-21,14.84,Point (75.913299 11.648224),2650.88,Thirunelly,1,779,1,Zaid crop,32.54,2541.5,2807.53,1
Kerala,Wayanad,2024-04-22,37.89,Point (76.014895 11.668366),2532.96,Meppadi,1,857,0,Rabi crop,90.45,3137.09,2992.05,0
Kerala,Wayanad,2024-04-23,34.24,Point (75.927954 11.659053),2324.33,Thirunelly,0,847,0,Kharif crop,8.69,3097.29,3296.51,0
Kerala,Wayanad,2024-04-24,29.0,Point (75.940325 11.532731),2333.0,Sulthan Bathery,0,781,1,Built up,83.06,3153.38,2732.54,0
Kerala,Wayanad,2024-04-25,36.14,Point (75.932853 11.662915),2669.49,Ambalavayal,1,828,0,Zaid crop,35.54,2692.31,2726.03,1
Kerala,Wayanad,2024-04-26,34.11,Point (76.033039 11.604613),2994.14,Mananthavady,1,790,1,Rabi crop,52.64,2795.65,3051.05,1
Kerala,Wayanad,2024-04-27,15.6,Point (75.971766 11.675440),2661.84,Thirunelly,1,812,0,Double / Triple Crop,79.65,3119.62,3023.56,0
Kerala,Wayanad,2024-04-28,36.78,Point (75.978489 11.663320),2557.78,Ambalavayal,1,772,1,Built up,88.55,3099.63,2782.26,0
Kerala,Wayanad,2024-04-29,26.18,Point (75.987827 11.575389),2730.65,Panamaram,1,853,0,Kharif crop,35.13,3006.33,2798.08,0
Kerala,Wayanad,2024-04-30,34.22,Point (75.992536 11.560276),2465.21,Ambalavayal,0,824,0,Rabi crop,46.72,2850.41,2777.85,1
Kerala,Wayanad,2024-05-01,36.88,Point (76.049522 11.600544),2060.14,Panamaram,0,797,1,Kharif crop,42.04,3412.93,3271.51,0
Kerala,Wayanad,2024-05-02,19.54,Point (75.946443 11.679915),2562.3,Thirunelly,1,806,0,Kharif crop,2.31,2839.77,3151.9,1
Kerala,Wayanad,2024-05-03,13.3,Point (75.976778 11.608711),2957.63,Sulthan Bathery,1,867,0,Zaid crop,30.3,2955.62,3332.42,1
Kerala,Wayanad,2024-05-04,16.84,Point (76.081294 11.624848),2175.3,Thirunelly,0,849,0,Zaid crop,46.46,3178.11,3475.47,0
Kerala,Wayanad,2024-05-05,22.81,Point (75.923380 11.687966),2690.0,Panamaram,1,873,0,Rabi crop,41.7,3043.02,2974.16,0
Kerala,Wayanad,2024-05-06,34.54,Point (76.025542 11.566981),2200.93,Ambalavayal,0,783,1,Double / Triple Crop,72.47,2846.89,2566.69,1
Kerala,Wayanad,2024-05-07,35.82,Point (75.927854 11.658805),2535.83,Ambalavayal,1,756,1,Rabi crop,39.1,2935.64,2548.09,1
Kerala,Wayanad,2024-05-08,10.21,Point (76.024015 11.606692),2096.68,Panamaram,0,805,0,Double / Triple Crop,49.45,3294.48,2795.67,0
Kerala,Wayanad,2024-05-09,25.32,Point (76.078779 11.657719),2450.37,Kalpetta,0,814,0,Kharif crop,43.53,2778.13,3432.54,1
Kerala,Wayanad,2024-05-10,22.52,Point (75.930335 11.562344),2756.16,Sulthan Bathery,1,796,1,Built up,74.32,2642.26,3023.21,1
Kerala,Wayanad,2024-05-11,16.66,Point (75.949698 11.648789),2347.57,Meppadi,0,897,0,Rabi crop,86.43,2813.16,2771.79,1
Kerala,Wayanad,2024-05-12,13.6,Point (75.906706 11.613978),2664.91,Mananthavady,1,768,1,Rabi crop,53.66,3349.53,2899.17,0
Kerala,Wayanad,2024-05-13,20.13,Point (76.052492 11.675353),2795.45,Ambalavayal,1,895,0,Double / Triple Crop,79.15,2588.99,3098.6,1
Kerala,Wayanad,2024-05-14,38.29,Point (75.968416 11.664251),2927.18,Mananthavady,1,875,0,Kharif crop,30.38,3491.7,3152.95,0
Kerala,Wayanad,2024-05-15,19.7,Point (75.922126 11.669290),2234.64,Meppadi,0,888,0,Kharif crop,54.6,3041.0,2653.92,0
Kerala,Wayanad,2024-05-16,25.56,Point (75.925498 11.579457),2399.32,Thirunelly,0,798,1,Double / Triple Crop,35.18,3484.85,3477.03,0
Kerala,Wayanad,2024-05-17,31.09,Point (76.059459 11.529983),2152.42,Mananthavady,0,862,0,Kharif crop,42.01,3439.0,3044.77,0
Kerala,Wayanad,2024-05-18,20.91,Point (75.945850 11.644451),2992.48,Meppadi,1,787,1,Zaid crop,73.51,2952.81,2635.69,1
Kerala,Wayanad,2024-05-19,39.15,Point (76.044007 11.628230),2927.0,Panamaram,1,813,0,Built up,88.28,2698.49,3393.64,1
Kerala,Wayanad,2024-05-20,38.87,Point (76.038790 11.608545),2539.96,Kalpetta,1,818,0,Rabi crop,13.03,2664.88,2574.64,1
Kerala,Wayanad,2024-05-21,17.55,Point (75.950360 11.569139),2842.03,Ambalavayal,1,885,0,Built up,63.83,2739.99,3407.74,1
Kerala,Wayanad,2024-05-22,24.92,Point (75.936320 11.681690),2520.96,Meppadi,1,865,0,Rabi crop,58.63,3210.13,3496.57,0
Kerala,Wayanad,2024-05-23,19.03,Point (76.016678 11.580170),2623.59,Mananthavady,1,814,0,Zaid crop,12.72,2772.95,3200.43,1
Kerala,Wayanad,2024-05-24,18.55,Point (75.992401 11.689457),2089.12,Ambalavayal,0,780,1,Kharif crop,21.98,2841.43,3270.45,1
Kerala,Wayanad,2024-05-25,11.11,Point (75.930670 11.617246),2755.27,Kalpetta,1,881,0,Double / Triple Crop,31.79,2948.78,2837.3,1
Kerala,Wayanad,2024-05-26,28.29,Point (76.001178 11.622291),2127.71,Panamaram,0,862,0,Zaid crop,17.53,3413.23,3441.58,0
Kerala,Wayanad,2024-05-27,25.08,Point (75.903622 11.674425),2826.07,Thirunelly,1,858,0,Built up,25.13,2689.39,3029.71,1
Kerala,Wayanad,2024-05-28,11.54,Point (76.086424 11.613027),2782.03,Ambalavayal,1,818,0,Double / Triple Crop,27.49,2505.03,3232.39,1
Kerala,Wayanad,2024-05-29,18.36,Point (76.039330 11.684500),2708.74,Thirunelly,1,869,0,Kharif crop,34.23,2560.1,3424.11,1
Kerala,Wayanad,2024-05-30,37.25,Point (76.041448 11.530508),2036.16,Meppadi,0,837,0,Zaid crop,75.19,3404.77,3475.18,0
Kerala,Wayanad,2024-05-31,17.19,Point (76.015258 11.621343),2303.13,Kalpetta,0,816,0,Double / Triple Crop,57.62,3147.52,3333.2,0
Kerala,Wayanad,2024-06-01,14.35,Point (75.984826 11.647289),2263.11,Mananthavady,0,824,0,Zaid crop,98.64,2773.04,2803.02,1
Kerala,Wayanad,2024-06-02,24.68,Point (76.086873 11.685114),2360.14,Kalpetta,0,794,1,Zaid crop,42.06,2677.19,3466.55,1
Kerala,Wayanad,2024-06-03,39.57,Point (75.990168 11.522648),2087.64,Kalpetta,0,753,1,Kharif crop,75.63,2794.27,3128.12,1
Kerala,Wayanad,2024-06-04,17.26,Point (76.096968 11.667780),2936.96,Sulthan Bathery,1,856,0,Rabi crop,87.28,2614.8,3430.64,1
Kerala,Wayanad,2024-06-05,30.16,Point (75.924933 11.684168),2553.8,Kalpetta,1,800,0,Double / Triple Crop,68.22,3441.53,3176.11,0
Kerala,Wayanad,2024-06-06,32.85,Point (76.073979 11.603768),2305.52,Kalpetta,0,799,1,Kharif crop,41.77,3284.21,2807.24,0
Kerala,Wayanad,2024-06-07,17.13,Point (76.018255 11.579801),2396.98,Ambalavayal,0,755,1,Zaid crop,75.61,2962.39,2870.02,1
Kerala,Wayanad,2024-06-08,31.85,Point (75.910952 11.567039),2447.2,Mananthavady,0,808,0,Kharif crop,21.16,3364.96,3050.47,0
Kerala,Wayanad,2024-06-09,21.03,Point (76.060571 11.500926),2600.59,Ambalavayal,1,874,0,Rabi crop,33.43,2749.46,3290.01,1
Kerala,Wayanad,2024-06-10,28.97,Point (75.966700 11.579634),2515.68,Ambalavayal,1,892,0,Double / Triple Crop,55.12,3217.12,2817.98,0
Kerala,Wayanad,2024-06-11,29.01,Point (76.007479 11.683971),2919.39,Meppadi,1,779,1,Rabi crop,57.97,3356.13,3079.73,0
Kerala,Wayanad,2024-06-12,26.07,Point (75.969269 11.569391),2496.96,Ambalavayal,0,871,0,Built up,3.19,2856.77,2845.62,1
Kerala,Wayanad,2024-06-13,12.71,Point (76.047500 11.590444),2992.16,Sulthan Bathery,1,874,0,Double / Triple Crop,94.57,3257.46,3315.77,0
Kerala,Wayanad,2024-06-14,35.06,Point (75.944921 11.590488),2851.42,Sulthan Bathery,1,786,1,Rabi crop,69.97,2795.07,2966.73,1
Kerala,Wayanad,2024-06-15,19.62,Point (75.928171 11.535277),2208.51,Thirunelly,0,873,0,Zaid crop,50.07,2798.86,2576.72,1
Kerala,Wayanad,2024-06-16,15.6,Point (75.999674 11.583785),2930.6,Meppadi,1,850,0,Double / Triple Crop,93.38,2607.06,2666.05,1
Kerala,Wayanad,2024-06-17,11.22,Point (76.082969 11.572479),2116.37,Thirunelly,0,784,1,Double / Triple Crop,44.47,2940.06,2561.1,1
Kerala,Wayanad,2024-06-18,27.73,Point (76.016118 11.626453),2817.45,Thirunelly,1,836,0,Kharif crop,98.06,3229.71,2999.3,0
Kerala,Wayanad,2024-06-19,30.33,Point (75.902619 11.632707),2380.62,Panamaram,0,883,0,Zaid crop,51.72,3440.22,2606.34,0
Kerala,Wayanad,2024-06-20,10.5,Point (75.935607 11.692214),2877.97,Mananthavady,1,767,1,Built up,12.31,3103.8,2614.14,0
Kerala,Wayanad,2024-06-21,25.36,Point (75.929733 11.582925),2868.06,Mananthavady,1,862,0,Rabi crop,76.72,3363.14,3441.05,0
Kerala,Wayanad,2024-06-22,16.79,Point (75.917070 11.699375),2805.93,Ambalavayal,1,778,1,Kharif crop,68.21,3322.49,3372.66,0
Kerala,Wayanad,2024-06-23,29.36,Point (76.000439 11.619077),2790.03,Ambalavayal,1,826,0,Rabi crop,77.53,2673.34,2952.09,1
Kerala,Wayanad,2024-06-24,15.23,Point (75.913415 11.649992),2304.68,Panamaram,0,808,0,Built up,95.19,2985.82,3485.81,1
Kerala,Wayanad,2024-06-25,30.73,Point (75.941981 11.679611),2080.92,Ambalavayal,0,875,0,Built up,77.87,2616.92,2500.19,1
Kerala,Wayanad,2024-06-26,21.6,Point (75.941028 11.538138),2402.98,Mananthavady,0,894,0,Double / Triple Crop,61.52,3182.15,3113.98,0
Kerala,Wayanad,2024-06-27,38.1,Point (75.907310 11.594413),2173.52,Thirunelly,0,858,0,Built up,85.87,3449.9,3116.43,0
Kerala,Wayanad,2024-06-28,14.13,Point (76.012968 11.513142),2694.95,Kalpetta,1,771,1,Rabi crop,67.65,2637.09,2957.44,1
Kerala,Wayanad,2024-06-29,20.23,Point (76.055106 11.590658),2346.1,Sulthan Bathery,0,817,0,Zaid crop,41.4,3233.88,2896.95,0
Kerala,Wayanad,2024-06-30,13.4,Point (76.004878 11.588153),2975.61,Kalpetta,1,818,0,Zaid crop,88.68,3132.24,2955.38,0
Kerala,Wayanad,2024-07-01,37.74,Point (75.980153 11.611928),2640.97,Kalpetta,1,798,1,Double / Triple Crop,22.97,3083.61,2914.96,0
Kerala,Wayanad,2024-07-02,36.32,Point (75.931048 11.536386),2822.48,Mananthavady,1,890,0,Rabi crop,71.75,2890.12,3230.49,1
Kerala,Wayanad,2024-07-03,17.74,Point (76.072357 11.689223),2132.52,Kalpetta,0,858,0,Rabi crop,88.27,2855.13,2635.36,1
Kerala,Wayanad,2024-07-04,29.8,Point (75.974662 11.554149),2862.01,Panamaram,1,835,0,Built up,73.4,2545.25,2697.64,1
Kerala,Wayanad,2024-07-05,34.52,Point (76.028800 11.581747),2922.76,Meppadi,1,802,0,Rabi crop,70.03,2717.91,2680.52,1
Kerala,Wayanad,2024-07-06,26.66,Point (75.905077 11.531231),2487.06,Ambalavayal,0,872,0,Kharif crop,75.51,2515.18,2762.47,1
Kerala,Wayanad,2024-07-07,25.89,Point (76.043194 11.631785),2606.25,Meppadi,1,836,0,Built up,47.04,3081.42,3025.26,0
Kerala,Wayanad,2024-07-08,17.26,Point (75.905419 11.544394),2764.81,Thirunelly,1,880,0,Kharif crop,87.54,2605.85,2611.21,1
Kerala,Wayanad,2024-07-09,12.79,Point (75.946215 11.634379),2174.84,Sulthan Bathery,0,791,1,Double / Triple Crop,21.14,3373.02,3368.17,0
Kerala,Wayanad,2024-07-10,36.92,Point (75.903942 11.520822),2502.57,Ambalavayal,1,847,0,Zaid crop,13.61,3023.14,2797.36,0
Kerala,Wayanad,2024-07-11,37.01,Point (76.059983 11.535709),2398.66,Kalpetta,0,858,0,Double / Triple Crop,29.27,3199.69,2662.54,0
Kerala,Wayanad,2024-07-12,28.99,Point (76.030549 11.547637),2146.37,Sulthan Bathery,0,800,0,Zaid crop,53.63,2910.86,3175.62,1
Kerala,Wayanad,2024-07-13,20.17,Point (75.919888 11.548634),2367.53,Ambalavayal,0,834,0,Double / Triple Crop,51.55,3060.58,2538.09,0
Kerala,Wayanad,2024-07-14,20.48,Point (76.044453 11.671139),2068.17,Panamaram,0,876,0,Rabi crop,82.24,3442.66,3119.97,0
Kerala,Wayanad,2024-07-15,31.78,Point (76.066044 11.579437),2025.81,Panamaram,0,770,1,Kharif crop,41.05,2582.73,3198.2,1
Kerala,Wayanad,2024-07-16,36.91,Point (76.033617 11.540997),2135.17,Panamaram,0,793,1,Zaid crop,48.95,2753.94,2714.92,1
Kerala,Wayanad,2024-07-17,36.61,Point (75.958630 11.679267),2963.12,Panamaram,1,888,0,Built up,2.32,3279.99,2541.96,0
Kerala,Wayanad,2024-07-18,33.4,Point (75.902600 11.517102),2549.53,Kalpetta,1,852,0,Kharif crop,41.56,2598.74,2863.65,1
Kerala,Wayanad,2024-07-19,29.26,Point (75.941577 11.505306),2965.82,Meppadi,1,817,0,Built up,65.13,2575.66,2598.59,1
Kerala,Wayanad,2024-07-20,12.52,Point (75.936287 11.616608),2432.5,Ambalavayal,0,878,0,Kharif crop,2.54,2861.54,2616.48,1
Kerala,Wayanad,2024-07-21,14.85,Point (75.984285 11.678534),2311.82,Kalpetta,0,841,0,Kharif crop,28.81,2592.17,2754.26,1
Kerala,Wayanad,2024-07-22,36.96,Point (76.063489 11.568363),2506.14,Panamaram,1,773,1,Double / Triple Crop,21.59,3085.08,2795.47,0
Kerala,Wayanad,2024-07-23,28.19,Point (75.951885 11.575938),2439.51,Thirunelly,0,874,0,Zaid crop,5.16,2726.28,3029.97,1
Kerala,Wayanad,2024-07-24,10.28,Point (76.018059 11.553613),2105.66,Meppadi,0,890,0,Zaid crop,48.45,3395.7,3178.39,0
Kerala,Wayanad,2024-07-25,13.04,Point (76.024830 11.581882),2640.83,Thirunelly,1,860,0,Kharif crop,18.99,3283.5,3092.77,0
Kerala,Wayanad,2024-07-26,29.91,Point (76.010409 11.587225),2216.04,Sulthan Bathery,0,847,0,Rabi crop,74.57,3199.71,2648.36,0
Kerala,Wayanad,2024-07-27,10.15,Point (75.958893 11.689691),2619.59,Thirunelly,1,888,0,Rabi crop,84.94,3116.94,2672.09,0
Kerala,Wayanad,2024-07-28,14.82,Point (76.052721 11.528023),2650.2,Sulthan Bathery,1,766,1,Built up,55.01,3363.47,3378.77,0
Kerala,Wayanad,2024-07-29,26.46,Point (76.073694 11.597486),2152.02,Sulthan Bathery,0,848,0,Built up,98.19,2723.06,3058.35,1
Kerala,Wayanad,2024-07-30,30.76,Point (76.078910 11.659971),2061.35,Panamaram,0,831,0,Double / Triple Crop,45.6,3373.11,3369.94,0
Kerala,Wayanad,2024-07-31,29.56,Point (75.985043 11.504494),2780.76,Sulthan Bathery,1,853,0,Kharif crop,51.82,3289.49,2871.55,0
Kerala,Wayanad,2024-08-01,16.73,Point (75.953735 11.608327),2459.8,Mananthavady,0,768,1,Built up,98.93,3248.16,3114.4,0
Kerala,Wayanad,2024-08-02,31.37,Point (76.026696 11.551578),2058.16,Ambalavayal,0,834,0,Built up,23.92,3061.26,3023.66,0
Kerala,Wayanad,2024-08-03,17.12,Point (75.927871 11.666986),2994.87,Ambalavayal,1,757,1,Kharif crop,94.31,2746.24,2819.12,1
Kerala,Wayanad,2024-08-04,19.76,Point (76.096880 11.605138),2057.78,Panamaram,0,777,1,Double / Triple Crop,5.24,2923.55,2969.92,1
Kerala,Wayanad,2024-08-05,32.39,Point (75.934336 11.554461),2695.04,Mananthavady,1,754,1,Built up,45.19,3293.57,3002.49,0
Kerala,Wayanad,2024-08-06,29.49,Point (75.903678 11.682860),2983.68,Thirunelly,1,894,0,Double / Triple Crop,7.93,2531.78,2700.77,1
Kerala,Wayanad,2024-08-07,35.48,Point (75.923550 11.615303),2239.18,Kalpetta,0,850,0,Zaid crop,73.19,3282.05,2815.01,0
Kerala,Wayanad,2024-08-08,29.73,Point (75.954811 11.610836),2142.25,Thirunelly,0,867,0,Double / Triple Crop,61.23,2740.07,3291.41,1
Kerala,Wayanad,2024-08-09,27.05,Point (76.030284 11.665948),2121.38,Kalpetta,0,896,0,Rabi crop,70.96,2644.31,3415.79,1
Kerala,Wayanad,2024-08-10,12.81,Point (75.941284 11.502199),2303.28,Sulthan Bathery,0,813,0,Rabi crop,38.07,2615.7,2859.79,1
Kerala,Wayanad,2024-08-11,21.03,Point (75.927377 11.680004),2101.05,Meppadi,0,840,0,Double / Triple Crop,37.58,2527.25,2806.97,1
Kerala,Wayanad,2024-08-12,17.96,Point (76.074778 11.619483),2692.16,Kalpetta,1,866,0,Rabi crop,5.49,3023.59,2695.2,0
Kerala,Wayanad,2024-08-13,17.32,Point (76.020103 11.633007),2062.29,Meppadi,0,847,0,Zaid crop,35.64,2718.26,3178.49,1
Kerala,Wayanad,2024-08-14,39.19,Point (75.935074 11.682882),2509.42,Ambalavayal,1,760,1,Kharif crop,93.0,3489.43,2823.1,0
Kerala,Wayanad,2024-08-15,21.79,Point (75.983754 11.576628),2996.7,Meppadi,1,803,0,Rabi crop,38.54,3074.44,3487.75,0
Kerala,Wayanad,2024-08-16,36.76,Point (76.003784 11.509393),2813.97,Ambalavayal,1,796,1,Rabi crop,83.31,2637.89,2825.68,1
Kerala,Wayanad,2024-08-17,28.93,Point (75.933257 11.647607),2615.22,Mananthavady,1,889,0,Double / Triple Crop,84.39,3188.76,2894.14,0
Kerala,Wayanad,2024-08-18,33.84,Point (75.916560 11.620630),2306.25,Mananthavady,0,898,0,Zaid crop,37.95,3397.74,3103.33,0
Kerala,Wayanad,2024-08-19,25.08,Point (75.949070 11.577859),2623.9,Panamaram,1,888,0,Kharif crop,63.57,3245.18,3301.68,0
Kerala,Wayanad,2024-08-20,27.31,Point (75.957739 11.571135),2527.04,Panamaram,1,754,1,Double / Triple Crop,10.44,2576.44,2969.52,1
Kerala,Wayanad,2024-08-21,24.78,Point (76.043809 11.559424),2426.08,Sulthan Bathery,0,769,1,Double / Triple Crop,11.26,3395.88,2922.66,0
Kerala,Wayanad,2024-08-22,15.86,Point (76.013281 11.595210),2130.71,Kalpetta,0,795,1,Zaid crop,5.82,3293.93,3495.64,0
Kerala,Wayanad,2024-08-23,31.67,Point (76.032734 11.687366),2886.6,Sulthan Bathery,1,761,1,Kharif crop,58.52,2658.3,2510.49,1
Kerala,Wayanad,2024-08-24,18.42,Point (76.046514 11.542988),2449.78,Ambalavayal,0,819,0,Zaid crop,43.18,2551.79,3395.07,1
Kerala,Wayanad,2024-08-25,10.73,Point (75.906237 11.552453),2194.62,Sulthan Bathery,0,766,1,Kharif crop,55.26,3057.31,2649.14,0
Kerala,Wayanad,2024-08-26,29.36,Point (76.019016 11.510285),2367.76,Meppadi,0,864,0,Zaid crop,52.59,2656.04,3285.93,1
Kerala,Wayanad,2024-08-27,15.31,Point (75.999273 11.619369),2414.13,Ambalavayal,0,896,0,Double / Triple Crop,35.67,3334.59,3117.93,0
Kerala,Wayanad,2024-08-28,38.21,Point (75.966849 11.654182),2827.54,Panamaram,1,797,1,Double / Triple Crop,68.07,2858.33,2841.85,1
Kerala,Wayanad,2024-08-29,38.62,Point (75.921320 11.515028),2733.61,Mananthavady,1,857,0,Built up,76.09,3412.89,3373.87,0
Kerala,Wayanad,2024-08-30,37.45,Point (76.045638 11.599098),2769.3,Panamaram,1,801,0,Rabi crop,2.45,3065.69,2512.91,0
Kerala,Wayanad,2024-08-31,21.1,Point (76.037680 11.586965),2011.03,Kalpetta,0,845,0,Zaid crop,21.52,2682.67,2726.69,1
Kerala,Wayanad,2024-09-01,10.46,Point (75.949280 11.663820),2416.15,Ambalavayal,0,819,0,Built up,71.61,2639.6,3066.89,1
Kerala,Wayanad,2024-09-02,37.85,Point (76.059883 11.638939),2481.34,Ambalavayal,0,851,0,Rabi crop,39.28,3076.47,2851.54,0
Kerala,Wayanad,2024-09-03,22.85,Point (75.954429 11.618046),2019.19,Meppadi,0,824,0,Zaid crop,66.59,3261.88,3110.38,0
Kerala,Wayanad,2024-09-04,39.0,Point (75.972195 11.518316),2259.81,Kalpetta,0,892,0,Kharif crop,35.35,3281.51,2524.11,0
Kerala,Wayanad,2024-09-05,38.91,Point (76.083463 11.527364),2760.29,Mananthavady,1,831,0,Rabi crop,39.68,2775.76,2616.46,1
Kerala,Wayanad,2024-09-06,35.59,Point (76.090047 11.589201),2137.11,Thirunelly,0,841,0,Double / Triple Crop,16.71,2704.25,2627.1,1
Kerala,Wayanad,2024-09-07,18.83,Point (75.937027 11.608380),2535.31,Ambalavayal,1,753,1,Built up,26.56,2516.76,2689.28,1
Kerala,Wayanad,2024-09-08,21.55,Point (76.074589 11.646445),2215.2,Ambalavayal,0,884,0,Rabi crop,60.94,3179.2,2959.33,0
Kerala,Wayanad,2024-09-09,35.53,Point (76.061312 11.631757),2012.12,Meppadi,0,858,0,Rabi crop,43.88,2576.57,3252.13,1
Kerala,Wayanad,2024-09-10,19.51,Point (76.038455 11.669839),2241.2,Sulthan Bathery,0,797,1,Double / Triple Crop,77.66,2920.76,3405.54,1
Kerala,Wayanad,2024-09-11,15.08,Point (75.949934 11.597885),2975.87,Mananthavady,1,822,0,Zaid crop,85.41,3101.68,3335.37,0
Kerala,Wayanad,2024-09-12,26.7,Point (75.944242 11.697534),2801.54,Panamaram,1,821,0,Kharif crop,54.62,3437.11,2696.89,0
Kerala,Wayanad,2024-09-13,38.08,Point (76.088812 11.507885),2959.58,Kalpetta,1,865,0,Double / Triple Crop,76.07,2811.8,2941.15,1
Kerala,Wayanad,2024-09-14,30.88,Point (76.041115 11.685050),2487.85,Ambalavayal,0,830,0,Kharif crop,31.38,2749.77,2699.41,1
Kerala,Wayanad,2024-09-15,27.1,Point (75.936115 11.613589),2109.74,Ambalavayal,0,830,0,Zaid crop,42.08,3154.16,2764.47,0
Kerala,Wayanad,2024-09-16,12.92,Point (76.083098 11.506789),2547.96,Panamaram,1,862,0,Rabi crop,71.56,3119.24,3003.55,0
Kerala,Wayanad,2024-09-17,28.45,Point (76.039484 11.559470),2454.38,Mananthavady,0,845,0,Kharif crop,39.23,2832.11,2568.11,1
Kerala,Wayanad,2024-09-18,39.7,Point (76.084879 11.694212),2844.36,Sulthan Bathery,1,821,0,Built up,59.26,3428.1,2718.17,0
Kerala,Wayanad,2024-09-19,14.2,Point (76.088853 11.594843),2098.08,Ambalavayal,0,896,0,Built up,19.35,3344.86,3435.38,0
Kerala,Wayanad,2024-09-20,25.55,Point (76.072409 11.668910),2488.24,Mananthavady,0,812,0,Double / Triple Crop,60.38,2723.98,2966.12,1
Kerala,Wayanad,2024-09-21,36.32,Point (75.963820 11.665783),2150.05,Panamaram,0,787,1,Zaid crop,86.29,2739.14,2945.39,1
Kerala,Wayanad,2024-09-22,32.22,Point (75.907402 11.619254),2324.68,Meppadi,0,816,0,Double / Triple Crop,87.0,3012.3,2514.57,0
Kerala,Wayanad,2024-09-23,30.91,Point (75.946002 11.524113),2737.36,Sulthan Bathery,1,818,0,Double / Triple Crop,72.71,3273.57,2747.4,0
Kerala,Wayanad,2024-09-24,31.07,Point (75.915391 11.639258),2476.02,Kalpetta,0,762,1,Double / Triple Crop,74.83,2544.04,3366.29,1
Kerala,Wayanad,2024-09-25,20.78,Point (75.967975 11.644953),2375.89,Ambalavayal,0,780,1,Built up,56.23,3193.34,2664.63,0
Kerala,Wayanad,2024-09-26,18.81,Point (75.913071 11.563058),2394.48,Mananthavady,0,863,0,Built up,58.88,3148.24,2915.12,0
Kerala,Wayanad,2024-09-27,34.28,Point (76.007898 11.658145),2459.45,Meppadi,0,771,1,Double / Triple Crop,14.23,2731.48,2514.33,1
Kerala,Wayanad,2024-09-28,34.3,Point (75.963751 11.625178),2785.02,Kalpetta,1,842,0,Built up,44.94,3181.35,2978.34,0
Kerala,Wayanad,2024-09-29,36.01,Point (76.077196 11.623173),2892.08,Thirunelly,1,816,0,Zaid crop,45.63,3440.18,2521.02,0
Kerala,Wayanad,2024-09-30,37.4,Point (75.946592 11.504880),2955.33,Mananthavady,1,803,0,Double / Triple Crop,95.89,2546.79,3319.61,1
Kerala,Wayanad,2024-10-01,25.34,Point (76.074020 11.504254),2786.9,Mananthavady,1,887,0,Built up,43.68,2819.65,3324.85,1
Kerala,Wayanad,2024-10-02,25.05,Point (76.074940 11.605787),2315.41,Kalpetta,0,791,1,Kharif crop,55.38,2938.18,3287.74,1
Kerala,Wayanad,2024-10-03,33.95,Point (76.087814 11.659757),2688.13,Meppadi,1,813,0,Double / Triple Crop,53.79,3399.26,2783.36,0
Kerala,Wayanad,2024-10-04,29.5,Point (76.099587 11.570142),2437.6,Thirunelly,0,875,0,Double / Triple Crop,64.04,3462.26,3337.24,0
Kerala,Wayanad,2024-10-05,31.06,Point (76.053438 11.580386),2254.67,Panamaram,0,770,1,Zaid crop,75.08,2944.12,3043.0,1
Kerala,Wayanad,2024-10-06,33.87,Point (75.995975 11.625501),2840.87,Meppadi,1,784,1,Rabi crop,23.28,3250.03,2873.81,0
Kerala,Wayanad,2024-10-07,36.7,Point (76.074735 11.696817),2038.43,Sulthan Bathery,0,779,1,Rabi crop,53.34,3031.66,3125.33,0
